"","age","minutes","lvalue","total_market_value","goals","assists","seleccion","pos_Defensa","pos_Delantero","pos_Medio Centro","pos_Portero","equipo_0","equipo_1","equipo_2","value"
"5402",26,751,316666.666666667,14630000,1,1,1,0,1,0,0,1,0,0,325000
"5403",23,2027,6875000,1.17e+09,8,6,1,0,0,1,0,0,1,0,7500000
"5404",23,2027,6875000,367680000,8,6,1,0,0,1,0,1,0,0,7500000
"5405",24,3205,7500000,291430000,12,7,1,0,0,1,0,1,0,0,1.2e+07
"5406",26,1429,1.2e+07,4.3e+08,6,3,1,0,0,1,0,1,0,0,21500000
"5407",23,744,1.6e+07,871050000,1,1,1,0,1,0,0,1,0,0,13750000
"5408",24,175,13750000,661880000,1,0,1,0,1,0,0,1,0,0,9166666.66666667
"5409",27,3550,11500000,302900000,17,8,1,0,1,0,0,1,0,0,14333333.3333333
"5410",28,4493,14333333.3333333,320330000,27,10,1,0,1,0,0,1,0,0,3.4e+07
"5411",30,849,3.4e+07,450300000,4,0,1,0,1,0,0,1,0,0,43333333.3333333
"5412",24,2820,6.3e+07,871050000,10,2,1,0,0,1,0,1,0,0,106666666.666667
"5413",25,2910,106666666.666667,661880000,17,14,1,0,0,1,0,1,0,0,86250000
"5414",27,1363,86250000,633300000,5,3,1,0,0,1,0,1,0,0,7.8e+07
"5415",23,2072,3833333.33333333,244650000,1,4,1,0,0,1,0,1,0,0,7e+06
"5416",24,2610,7e+06,252480000,1,3,1,0,0,1,0,1,0,0,9333333.33333333
"5417",26,2215,9333333.33333333,255350000,1,0,1,0,0,1,0,1,0,0,9e+06
"5418",22,1470,6e+06,429400000,2,0,1,1,0,0,0,1,0,0,6250000
"5419",23,2642,6250000,398950000,2,0,1,1,0,0,0,1,0,0,8250000
"5420",23,2642,6250000,112950000,2,0,1,1,0,0,0,1,0,0,8250000
"5421",25,484,8250000,373250000,0,1,1,1,0,0,0,1,0,0,7e+06
"5422",22,727,50000,21100000,1,0,1,0,0,0,1,1,0,0,66666.6666666667
"5423",23,900,66666.6666666667,19400000,0,0,1,0,0,0,1,1,0,0,75000
"5424",23,969,6e+05,13630000,4,1,1,0,0,1,0,1,0,0,466666.666666667
"5425",24,1066,466666.666666667,13280000,4,1,1,0,0,1,0,1,0,0,375000
"5426",22,1725,5500000,467950000,0,3,1,1,0,0,0,0,0,1,8666666.66666667
"5427",23,1654,8666666.66666667,384550000,0,1,1,1,0,0,0,0,0,1,7500000
"5428",25,1717,7500000,239750000,0,2,1,1,0,0,0,1,0,0,5500000
"5429",21,1377,6750000,3.83e+08,0,7,1,0,1,0,0,0,0,1,12333333.3333333
"5430",22,124,12333333.3333333,312700000,0,0,1,0,1,0,0,0,0,1,11400000
"5431",27,996,1e+06,111650000,1,1,0,0,1,0,0,1,0,0,933333.333333333
"5432",24,482,533333.333333333,300950000,0,0,1,1,0,0,0,1,0,0,3333333.33333333
"5433",25,1972,3333333.33333333,347550000,1,2,1,1,0,0,0,1,0,0,2750000
"5434",25,1972,3333333.33333333,109700000,1,2,1,1,0,0,0,1,0,0,2750000
"5435",27,1280,2750000,83400000,1,1,1,1,0,0,0,1,0,0,2966666.66666667
"5436",24,1158,4125000,336250000,3,1,1,1,0,0,0,1,0,0,4666666.66666667
"5437",25,576,4666666.66666667,226050000,0,0,1,1,0,0,0,1,0,0,3750000
"5438",25,576,4666666.66666667,30530000,0,0,1,1,0,0,0,1,0,0,3750000
"5439",27,99,3750000,228150000,0,0,1,1,0,0,0,1,0,0,2400000
"5440",23,2938,8e+06,239100000,3,5,1,0,0,1,0,1,0,0,12500000
"5441",24,2352,12500000,199600000,1,1,1,0,0,1,0,1,0,0,1.8e+07
"5442",24,144,1.3e+07,898600000,1,0,1,0,1,0,0,0,0,1,9e+06
"5443",24,2689,750000,24600000,0,0,1,0,0,0,1,1,0,0,525000
"5444",24,117,2e+05,12030000,0,0,1,0,1,0,0,1,0,0,125000
"5445",24,2970,2e+07,254250000,0,0,1,0,0,0,1,1,0,0,14666666.6666667
"5446",24,2970,2e+07,308300000,0,0,1,0,0,0,1,0,0,1,14666666.6666667
"5447",25,821,14666666.6666667,294750000,0,0,1,0,0,0,1,0,0,1,1.1e+07
"5448",25,821,14666666.6666667,874150000,0,0,1,0,0,0,1,1,0,0,1.1e+07
"5449",27,1078,1.1e+07,8.05e+08,0,0,1,0,0,0,1,1,0,0,8e+06
"5450",28,2171,8e+05,14550000,0,1,0,0,0,1,0,1,0,0,6e+05
"5451",30,1909,6e+05,22080000,1,1,0,0,0,1,0,1,0,0,537500
"5452",21,1994,4e+05,313400000,0,1,1,0,0,1,0,1,0,0,3e+05
"5453",21,2120,1083333.33333333,336250000,3,1,1,0,1,0,0,1,0,0,725000
"5454",21,445,566666.666666667,221300000,3,3,1,0,1,0,0,1,0,0,1666666.66666667
"5455",24,1048,250000,145400000,1,1,1,0,0,1,0,1,0,0,250000
"5456",27,2862,8e+05,97250000,0,1,1,0,0,0,1,1,0,0,4400000
"5457",28,1574,4400000,294750000,0,0,1,0,0,0,1,0,0,1,5e+06
"5458",30,4110,5e+06,418250000,1,1,1,0,0,0,1,0,0,1,8e+06
"5459",26,1858,5875000,291430000,9,7,1,0,0,1,0,1,0,0,12166666.6666667
"5460",28,2230,12166666.6666667,4.3e+08,10,12,1,0,0,1,0,1,0,0,17666666.6666667
"5461",25,344,1e+07,1.17e+09,0,0,1,1,0,0,0,0,1,0,10333333.3333333
"5462",26,1594,10333333.3333333,208680000,0,0,1,1,0,0,0,0,0,1,8250000
"5463",28,234,8250000,292600000,0,0,1,1,0,0,0,0,0,1,5500000
"5464",26,180,350000,8.3e+07,0,0,0,0,0,1,0,1,0,0,633333.333333333
"5465",27,1731,633333.333333333,87780000,1,2,0,0,0,1,0,1,0,0,650000
"5466",29,296,650000,45700000,0,0,0,0,0,1,0,1,0,0,487500
"5467",27,1189,3750000,240100000,0,0,0,0,0,1,0,1,0,0,2500000
"5468",22,2963,48333333.3333333,898600000,7,8,1,0,0,1,0,0,0,1,93333333.3333333
"5469",23,2772,93333333.3333333,806800000,9,6,1,0,0,1,0,0,0,1,9e+07
"5470",25,1355,9e+07,703500000,3,5,1,0,0,1,0,0,0,1,58500000
"5471",21,969,3333333.33333333,216750000,6,2,1,0,1,0,0,1,0,0,6750000
"5472",21,969,3333333.33333333,94950000,6,2,1,0,1,0,0,1,0,0,6750000
"5473",22,1179,6750000,71780000,0,0,1,0,1,0,0,1,0,0,8250000
"5474",22,1229,3e+06,529100000,0,2,1,1,0,0,0,1,0,0,2e+06
"5475",22,3060,2e+05,194350000,0,0,1,0,0,0,1,1,0,0,750000
"5476",25,270,1e+06,290400000,0,0,1,0,0,0,1,1,0,0,866666.666666667
"5477",26,1539,1400000,67550000,1,1,0,0,0,1,0,1,0,0,2e+06
"5478",27,74,2250000,108550000,0,1,0,0,1,0,0,1,0,0,933333.333333333
"5479",26,1153,275000,23550000,1,4,1,0,1,0,0,1,0,0,425000
"5480",26,1153,275000,11680000,1,4,1,0,1,0,0,1,0,0,425000
"5481",23,2542,1083333.33333333,194350000,2,6,1,0,0,1,0,1,0,0,5166666.66666667
"5482",24,1188,5166666.66666667,200780000,0,1,1,0,0,1,0,1,0,0,8e+06
"5483",26,1793,8e+06,290400000,3,1,1,0,0,1,0,1,0,0,7750000
"5484",28,1115,9e+06,529100000,0,1,1,0,1,0,0,1,0,0,7666666.66666667
"5485",28,1115,9e+06,1.13e+08,0,1,1,0,1,0,0,1,0,0,7666666.66666667
"5486",29,199,7666666.66666667,420300000,2,0,1,0,1,0,0,1,0,0,5e+06
"5487",22,2692,475000,242050000,16,5,1,0,1,0,0,1,0,0,387500
"5488",31,301,1087500,431400000,1,0,1,1,0,0,0,0,0,1,1350000
"5489",29,2722,7e+05,26500000,1,1,1,1,0,0,0,1,0,0,8e+05
"5490",24,1120,1e+07,70650000,0,0,1,0,0,1,0,1,0,0,8e+06
"5491",25,2820,8e+06,50230000,0,4,1,0,0,1,0,1,0,0,4333333.33333333
"5492",26,2610,4333333.33333333,65630000,0,1,1,0,0,1,0,1,0,0,3350000
"5493",26,999,450000,61400000,4,1,0,0,1,0,0,1,0,0,1040000
"5494",28,1047,1e+06,17680000,0,0,0,1,0,0,0,1,0,0,1e+06
"5495",29,737,1e+06,16250000,0,0,0,1,0,0,0,1,0,0,833333.333333333
"5496",24,3257,450000,1.2e+09,2,0,0,1,0,0,0,0,1,0,733333.333333333
"5497",25,504,733333.333333333,607650000,0,0,0,1,0,0,0,0,0,1,1200000
"5498",27,4125,1200000,619250000,4,1,0,1,0,0,0,0,0,1,5933333.33333333
"5499",23,1140,4e+05,30530000,0,1,1,0,0,1,0,1,0,0,5e+05
"5500",25,13432,5e+05,31500000,7,10,1,0,0,1,0,1,0,0,4e+05
"5501",23,2658,2333333.33333333,54700000,6,2,1,0,1,0,0,1,0,0,4e+06
"5502",24,949,4e+06,112530000,3,1,1,0,1,0,0,1,0,0,3900000
"5503",25,3103,125000,13630000,1,1,1,1,0,0,0,1,0,0,291666.666666667
"5504",26,630,291666.666666667,13280000,1,0,1,1,0,0,0,1,0,0,4e+05
"5505",28,2351,4e+05,14630000,1,0,1,1,0,0,0,1,0,0,325000
"5506",26,446,225000,15980000,1,0,1,0,0,1,0,1,0,0,2e+05
"5507",25,2400,1100000,9.9e+07,11,6,1,0,1,0,0,1,0,0,3500000
"5508",26,3726,3500000,102900000,25,9,1,0,1,0,0,1,0,0,5166666.66666667
"5509",28,2862,5166666.66666667,257280000,13,6,1,0,1,0,0,0,0,1,8400000
"5510",28,540,1500000,51800000,1,1,0,1,0,0,0,1,0,0,1e+06
"5511",29,3246,1e+06,14700000,4,3,0,1,0,0,0,1,0,0,837500
"5512",31,1460,837500,22800000,0,0,0,1,0,0,0,1,0,0,9e+05
"5513",26,2516,2325000,56580000,7,9,1,0,1,0,0,1,0,0,2833333.33333333
"5514",28,5094,2833333.33333333,122650000,16,12,1,0,1,0,0,1,0,0,5800000
"5515",28,8325,7e+05,22800000,2,3,1,1,0,0,0,1,0,0,550000
"5516",28,16252,1500000,45700000,2,20,1,1,0,0,0,1,0,0,1350000
"5517",24,1080,850000,13280000,1,0,1,1,0,0,0,1,0,0,850000
"5518",26,17375,850000,14630000,10,7,1,1,0,0,0,1,0,0,787500
"5519",24,2320,1e+06,103500000,1,0,1,1,0,0,0,1,0,0,2087500
"5520",27,840,7e+05,347150000,0,0,0,0,0,0,1,0,0,1,8e+05
"5521",28,2093,8e+05,224450000,0,0,0,0,0,0,1,0,0,1,733333.333333333
"5522",28,2093,8e+05,39030000,0,0,0,0,0,0,1,1,0,0,733333.333333333
"5523",30,900,733333.333333333,64930000,0,0,0,0,0,0,1,1,0,0,637500
"5524",27,2324,4e+05,26500000,0,0,0,0,0,0,1,1,0,0,650000
"5525",28,0,650000,65150000,0,0,0,0,0,0,1,1,0,0,966666.666666667
"5526",27,1892,2e+06,108550000,13,0,0,0,1,0,0,1,0,0,4125000
"5527",28,2306,4125000,90500000,11,1,0,0,1,0,0,1,0,0,1e+07
"5528",30,2444,1e+07,1.13e+08,14,4,0,0,1,0,0,1,0,0,8e+06
"5529",26,1046,7e+05,13730000,1,0,1,0,0,1,0,1,0,0,650000
"5530",22,2683,3666666.66666667,208980000,1,5,1,0,0,1,0,1,0,0,9750000
"5531",24,2197,9750000,269150000,0,2,1,0,0,1,0,1,0,0,8250000
"5532",25,3125,2875000,138600000,0,1,1,1,0,0,0,1,0,0,8250000
"5533",27,180,8250000,149850000,0,0,1,1,0,0,0,1,0,0,10333333.3333333
"5534",24,2850,4e+06,200780000,3,1,1,1,0,0,0,1,0,0,1.1e+07
"5535",26,2805,1.1e+07,290400000,1,0,1,1,0,0,0,1,0,0,13500000
"5536",23,0,7e+05,240250000,0,0,1,0,0,0,1,1,0,0,1333333.33333333
"5537",24,2880,1333333.33333333,347550000,0,0,1,0,0,0,1,1,0,0,4500000
"5538",26,4380,4500000,406600000,0,0,1,0,0,0,1,1,0,0,15500000
"5539",24,959,4e+05,15180000,0,0,1,1,0,0,0,1,0,0,5e+05
"5540",24,1265,2e+06,34530000,1,1,1,0,0,1,0,1,0,0,1250000
"5541",25,3025,1250000,20950000,5,5,1,0,0,1,0,1,0,0,1083333.33333333
"5542",27,2546,1083333.33333333,32880000,0,0,1,0,0,1,0,1,0,0,1350000
"5543",25,2270,1350000,62780000,8,3,1,0,1,0,0,1,0,0,3500000
"5544",27,2805,3500000,96750000,3,5,1,0,1,0,0,1,0,0,7833333.33333333
"5545",24,1530,4250000,194350000,0,0,1,0,1,0,0,1,0,0,1.4e+07
"5546",25,424,1.4e+07,200780000,2,0,1,0,1,0,0,1,0,0,11666666.6666667
"5547",27,791,11666666.6666667,290400000,2,2,1,0,1,0,0,1,0,0,5750000
"5548",25,1737,333333.333333333,11680000,1,2,1,0,0,1,0,1,0,0,512500
"5549",23,1405,2e+05,303500000,2,2,0,0,1,0,0,1,0,0,350000
"5550",27,2365,675000,83230000,3,0,1,1,0,0,0,1,0,0,1333333.33333333
"5551",23,916,650000,313400000,1,0,1,0,0,1,0,1,0,0,2920000
"5552",24,702,2920000,208980000,1,0,1,0,0,1,0,1,0,0,4166666.66666667
"5553",26,1670,4166666.66666667,96750000,0,1,1,0,0,1,0,1,0,0,2200000
"5554",24,2250,387500,28900000,3,1,0,1,0,0,0,1,0,0,1112500
"5555",23,730,5e+06,434100000,0,1,1,0,0,1,0,1,0,0,6e+06
"5556",24,90,6e+06,411100000,0,0,1,0,0,1,0,1,0,0,7e+06
"5557",26,4044,7e+06,510700000,1,1,1,0,0,1,0,1,0,0,4166666.66666667
"5558",24,1161,1.4e+07,254250000,1,4,1,0,0,1,0,1,0,0,7333333.33333333
"5559",24,1161,1.4e+07,1e+09,1,4,1,0,0,1,0,1,0,0,7333333.33333333
"5560",25,2523,7333333.33333333,175530000,8,5,1,0,0,1,0,0,0,1,7250000
"5561",24,2543,3600000,54400000,3,4,1,0,1,0,0,1,0,0,5500000
"5562",27,1084,3e+06,17650000,4,3,1,0,1,0,0,1,0,0,1400000
"5563",31,1976,9e+05,79700000,3,3,0,0,0,1,0,1,0,0,1333333.33333333
"5564",32,1974,1333333.33333333,89480000,3,2,0,0,0,1,0,1,0,0,2e+06
"5565",34,2389,2e+06,111650000,3,4,0,0,0,1,0,1,0,0,1600000
"5566",28,3175,5500000,224450000,2,1,1,0,0,1,0,0,0,1,9166666.66666667
"5567",30,12509,9166666.66666667,327600000,22,10,1,0,0,1,0,0,0,1,8500000
"5568",25,0,50000,12230000,0,0,0,0,0,0,1,1,0,0,1e+05
"5569",23,2278,1.4e+07,347150000,2,9,1,0,0,1,0,0,0,1,1.2e+07
"5570",24,2276,1.2e+07,294750000,6,5,1,0,0,1,0,0,0,1,16250000
"5571",26,2098,16250000,418250000,0,7,1,0,0,1,0,0,0,1,13750000
"5572",22,719,250000,138600000,1,0,1,1,0,0,0,1,0,0,250000
"5573",24,1041,250000,149850000,1,0,1,1,0,0,0,1,0,0,250000
"5574",23,1174,208333.333333333,291150000,1,0,1,0,0,1,0,0,0,1,3e+05
"5575",24,554,3e+05,303880000,1,0,1,0,0,1,0,0,0,1,3e+05
"5576",26,147,3e+05,326330000,0,0,1,0,0,1,0,0,0,1,5e+05
"5577",22,2848,350000,67500000,0,1,1,0,0,0,1,1,0,0,450000
"5578",22,312,3500000,503150000,0,0,1,1,0,0,0,1,0,0,2666666.66666667
"5579",23,1525,2666666.66666667,398950000,0,1,1,1,0,0,0,1,0,0,3500000
"5580",25,1914,3500000,373250000,0,3,1,1,0,0,0,1,0,0,5825000
"5581",23,3887,3500000,86950000,0,1,1,1,0,0,0,1,0,0,4125000
"5582",24,2849,4125000,81680000,0,1,1,1,0,0,0,1,0,0,6e+06
"5583",26,3620,6e+06,105180000,0,4,1,1,0,0,0,1,0,0,5150000
"5584",23,2766,1.3e+07,659050000,2,0,1,1,0,0,0,0,0,1,1.4e+07
"5585",23,2766,1.3e+07,254250000,2,0,1,1,0,0,0,1,0,0,1.4e+07
"5586",24,1384,1.4e+07,607650000,1,4,1,1,0,0,0,0,0,1,1.6e+07
"5587",26,1351,1.6e+07,619250000,1,3,1,1,0,0,0,0,0,1,14500000
"5588",26,1041,1750000,64930000,6,2,1,0,1,0,0,1,0,0,1450000
"5589",23,900,150000,52330000,0,0,0,0,0,0,1,1,0,0,150000
"5590",24,1545,450000,11680000,1,2,0,1,0,0,0,1,0,0,525000
"5591",24,1978,750000,12030000,0,0,1,0,0,0,1,1,0,0,866666.666666667
"5592",22,2965,4625000,4.79e+08,5,3,1,1,0,0,0,0,0,1,13333333.3333333
"5593",23,3634,13333333.3333333,570480000,4,3,1,1,0,0,0,0,0,1,2.9e+07
"5594",25,1957,2.9e+07,574950000,1,0,1,1,0,0,0,0,0,1,33666666.6666667
"5595",22,1010,8e+05,86950000,1,1,1,0,0,1,0,1,0,0,8e+05
"5596",23,450,1e+06,183200000,0,0,1,0,0,0,1,1,0,0,1e+06
"5597",26,0,950000,103230000,0,0,1,0,0,0,1,1,0,0,537500
"5598",23,141,7500000,898600000,0,1,1,0,1,0,0,0,0,1,7e+06
"5599",23,141,7500000,385830000,0,1,1,0,1,0,0,1,0,0,7e+06
"5600",24,2173,7e+06,806800000,4,3,1,0,1,0,0,0,0,1,4750000
"5601",23,1126,3e+06,183200000,4,0,1,0,0,1,0,1,0,0,3e+06
"5602",24,436,3e+06,173450000,0,1,1,0,0,1,0,1,0,0,2750000
"5603",23,2913,3500000,313400000,2,9,1,0,0,1,0,1,0,0,8333333.33333333
"5604",24,1651,8333333.33333333,208980000,1,2,1,0,0,1,0,1,0,0,1e+07
"5605",26,1394,1e+07,228150000,1,3,1,0,0,1,0,1,0,0,6500000
"5606",24,3224,9e+06,434100000,2,8,1,1,0,0,0,1,0,0,17666666.6666667
"5607",25,2970,17666666.6666667,411100000,4,3,1,1,0,0,0,1,0,0,31666666.6666667
"5608",27,1219,31666666.6666667,510700000,0,1,1,1,0,0,0,1,0,0,3.2e+07
"5609",24,2827,2625000,9.8e+07,5,8,0,0,0,1,0,1,0,0,6666666.66666667
"5610",25,2529,6666666.66666667,91380000,10,3,0,0,0,1,0,1,0,0,8e+06
"5611",27,2638,8e+06,109650000,5,1,0,0,0,1,0,1,0,0,6500000
"5612",23,2163,7e+05,18180000,2,2,1,0,0,1,0,1,0,0,7e+05
"5613",24,1042,7e+05,175530000,0,0,1,0,0,1,0,0,0,1,2300000
"5614",26,3431,2300000,52750000,4,3,1,0,0,1,0,1,0,0,2266666.66666667
"5615",22,2142,4166666.66666667,242050000,2,4,1,0,0,1,0,1,0,0,5250000
"5616",23,1012,5250000,606050000,3,4,1,0,0,1,0,1,0,0,22500000
"5617",25,635,22500000,663900000,0,0,1,0,0,1,0,1,0,0,20666666.6666667
"5618",22,880,3250000,313400000,0,0,1,1,0,0,0,1,0,0,8e+06
"5619",22,880,3250000,385830000,0,0,1,1,0,0,0,1,0,0,8e+06
"5620",23,2370,8e+06,208980000,1,4,1,1,0,0,0,1,0,0,6500000
"5621",25,720,6500000,269150000,1,1,1,1,0,0,0,1,0,0,7250000
"5622",23,1213,525000,240100000,0,2,1,1,0,0,0,1,0,0,3e+06
"5623",24,3250,3e+06,1.67e+08,1,5,1,1,0,0,0,1,0,0,3750000
"5624",26,8324,3750000,63050000,15,10,1,1,0,0,0,1,0,0,4066666.66666667
"5625",29,3147,1875000,65800000,8,6,1,0,1,0,0,1,0,0,4250000
"5626",30,2077,4250000,50230000,5,2,1,0,1,0,0,1,0,0,3100000
"5627",21,1289,9e+06,229250000,4,4,1,1,0,0,0,1,0,0,3500000
"5628",21,1289,9e+06,347150000,4,4,1,1,0,0,0,0,0,1,3500000
"5629",21,1289,9e+06,45330000,4,4,1,1,0,0,0,1,0,0,3500000
"5630",22,1988,3500000,30530000,3,3,1,1,0,0,0,1,0,0,2250000
"5631",24,2891,2250000,31500000,5,1,1,1,0,0,0,1,0,0,1700000
"5632",22,2236,1e+06,308300000,10,3,1,0,1,0,0,0,0,1,1e+06
"5633",23,2704,1e+06,347550000,14,4,1,0,1,0,0,1,0,0,2166666.66666667
"5634",23,2704,1e+06,56580000,14,4,1,0,1,0,0,1,0,0,2166666.66666667
"5635",25,608,2166666.66666667,406600000,1,2,1,0,1,0,0,1,0,0,6800000
"5636",31,2206,1150000,65800000,0,2,1,1,0,0,0,1,0,0,1500000
"5637",32,1800,1500000,50230000,0,3,1,1,0,0,0,1,0,0,8e+05
"5638",34,1711,8e+05,65630000,1,0,1,1,0,0,0,1,0,0,650000
"5639",21,1474,2500000,242050000,3,1,1,0,1,0,0,1,0,0,3166666.66666667
"5640",22,2608,3166666.66666667,167980000,11,5,1,0,1,0,0,1,0,0,9e+06
"5641",24,1836,9e+06,241740000,4,2,1,0,1,0,0,1,0,0,21500000
"5642",27,14097,950000,56730000,12,3,1,1,0,0,0,1,0,0,1866666.66666667
"5643",24,2171,2625000,4.1e+07,8,6,1,0,1,0,0,1,0,0,3750000
"5644",27,1448,3e+06,46630000,9,2,1,0,1,0,0,1,0,0,2550000
"5645",24,2567,1500000,62780000,1,0,1,1,0,0,0,1,0,0,2e+06
"5646",26,2475,2e+06,96750000,0,0,1,1,0,0,0,1,0,0,2450000
"5647",24,2225,2333333.33333333,54530000,0,2,1,1,0,0,0,1,0,0,1700000
"5648",25,4111,1.4e+07,503150000,21,24,1,0,0,1,0,1,0,0,27500000
"5649",26,2686,27500000,400400000,9,20,1,0,0,1,0,1,0,0,4.5e+07
"5650",28,1900,4.5e+07,889200000,6,4,1,0,0,1,0,0,1,0,41666666.6666667
"5651",22,2860,3750000,200780000,10,3,1,0,1,0,0,1,0,0,15500000
"5652",24,2709,15500000,290400000,8,3,1,0,1,0,0,1,0,0,19833333.3333333
"5653",23,1960,5e+05,64680000,2,3,1,0,0,1,0,1,0,0,2833333.33333333
"5654",27,13670,216666.666666667,23600000,31,22,1,1,0,0,0,1,0,0,450000
"5655",29,9,3750000,112450000,0,0,0,0,1,0,0,1,0,0,2600000
"5656",30,0,2600000,109700000,0,0,0,0,1,0,0,1,0,0,1250000
"5657",27,451,1750000,11680000,3,0,1,0,1,0,0,1,0,0,1500000
"5658",23,0,333333.333333333,122100000,0,0,0,0,1,0,0,1,0,0,5e+05
"5659",24,180,5e+05,122650000,0,0,0,0,1,0,0,1,0,0,5e+05
"5660",24,2287,4e+05,52330000,0,5,1,0,0,1,0,1,0,0,1900000
"5661",26,1198,1900000,52750000,0,0,1,0,0,1,0,1,0,0,2400000
"5662",24,1068,3e+06,138600000,0,1,1,0,0,1,0,1,0,0,2750000
"5663",26,1874,2750000,149850000,1,0,1,0,0,1,0,1,0,0,2e+06
"5664",27,8810,2300000,23600000,49,3,0,0,1,0,0,1,0,0,1300000
"5665",25,1260,1e+05,17680000,0,0,1,0,0,0,1,1,0,0,566666.666666667
"5666",26,2370,566666.666666667,16250000,0,0,1,0,0,0,1,1,0,0,1083333.33333333
"5667",28,3870,1083333.33333333,23600000,0,0,1,0,0,0,1,1,0,0,1050000
"5668",23,3313,5e+05,659050000,0,0,0,0,0,0,1,0,0,1,5e+05
"5669",24,720,5e+05,607650000,0,0,0,0,0,0,1,0,0,1,250000
"5670",25,335,725000,9.9e+07,0,2,1,0,0,1,0,1,0,0,1516666.66666667
"5671",28,4812,1225000,142950000,4,15,1,0,0,1,0,1,0,0,6e+05
"5672",23,3058,3e+05,529100000,1,0,1,1,0,0,0,1,0,0,625000
"5673",26,2501,1e+06,511200000,2,2,1,1,0,0,0,1,0,0,866666.666666667
"5674",24,2370,3e+06,113250000,2,2,1,1,0,0,0,1,0,0,3e+06
"5675",25,2522,3e+06,71880000,0,2,1,1,0,0,0,1,0,0,3500000
"5676",27,1280,3500000,104300000,1,0,1,1,0,0,0,1,0,0,2650000
"5677",24,2120,27500000,529100000,1,2,1,0,0,1,0,1,0,0,2e+07
"5678",24,2120,27500000,1.2e+09,1,2,1,0,0,1,0,0,1,0,2e+07
"5679",25,1550,2e+07,420300000,0,1,1,0,0,1,0,1,0,0,2.8e+07
"5680",27,1922,2.8e+07,511200000,0,2,1,0,0,1,0,1,0,0,22166666.6666667
"5681",26,3256,1366666.66666667,135400000,0,1,1,1,0,0,0,1,0,0,11875000
"5682",27,3780,11875000,175450000,0,0,1,1,0,0,0,1,0,0,2.5e+07
"5683",29,3029,2.5e+07,170100000,0,2,1,1,0,0,0,1,0,0,26333333.3333333
"5684",27,2899,7e+05,8.3e+07,4,5,0,0,1,0,0,1,0,0,1025000
"5685",28,2655,1025000,87780000,4,5,0,0,1,0,0,1,0,0,3500000
"5686",30,2721,3500000,63050000,8,7,0,0,1,0,0,1,0,0,3100000
"5687",25,398,3e+05,240100000,0,0,0,1,0,0,0,1,0,0,433333.333333333
"5688",26,1567,433333.333333333,1.67e+08,0,1,0,1,0,0,0,1,0,0,750000
"5689",28,560,750000,155850000,0,0,0,1,0,0,0,1,0,0,8e+05
"5690",27,2654,1.5e+07,1.03e+09,5,4,1,0,1,0,0,0,1,0,22500000
"5691",28,1029,22500000,913750000,3,2,1,0,1,0,0,0,1,0,22500000
"5692",29,2780,22500000,787300000,2,9,1,0,1,0,0,0,1,0,1.3e+07
"5693",22,1376,5e+05,8.3e+07,1,0,1,1,0,0,0,1,0,0,9e+05
"5694",23,1780,9e+05,87780000,2,0,1,1,0,0,0,1,0,0,3e+06
"5695",25,2165,3e+06,63050000,1,0,1,1,0,0,0,1,0,0,2700000
"5696",23,4398,1.8e+07,513450000,1,5,1,1,0,0,0,1,0,0,32500000
"5697",24,2665,32500000,427800000,0,2,1,1,0,0,0,1,0,0,5e+07
"5698",26,2862,5e+07,278850000,1,8,1,1,0,0,0,1,0,0,3.5e+07
"5699",23,1982,2e+05,12350000,8,0,1,0,1,0,0,1,0,0,375000
"5700",24,683,775000,207600000,1,2,0,1,0,0,0,1,0,0,883333.333333333
"5701",26,2392,883333.333333333,256830000,0,3,0,1,0,0,0,1,0,0,1e+06
"5702",24,1650,2583333.33333333,71780000,0,0,1,0,0,0,1,1,0,0,7333333.33333333
"5703",26,9510,7333333.33333333,1.04e+09,0,0,1,0,0,0,1,0,1,0,6500000
"5704",24,2497,1250000,48630000,0,6,1,1,0,0,0,1,0,0,7e+05
"5705",25,1634,7e+05,26750000,0,1,1,1,0,0,0,1,0,0,833333.333333333
"5706",27,2340,833333.333333333,30950000,1,0,1,1,0,0,0,1,0,0,650000
"5707",25,1561,3750000,195700000,3,2,0,0,1,0,0,1,0,0,5333333.33333333
"5708",24,3230,250000,138600000,9,8,0,0,1,0,0,1,0,0,250000
"5709",23,3990,5350000,291150000,0,0,1,0,0,0,1,0,0,1,2e+07
"5710",24,3960,2e+07,303880000,0,0,1,0,0,0,1,0,0,1,22500000
"5711",26,990,22500000,326330000,0,0,1,0,0,0,1,0,0,1,21666666.6666667
"5712",22,1501,750000,97400000,2,8,1,0,1,0,0,1,0,0,2125000
"5713",23,429,2125000,73630000,0,1,1,0,1,0,0,1,0,0,1850000
"5714",25,405,750000,48630000,1,0,1,1,0,0,0,1,0,0,666666.666666667
"5715",27,2640,1350000,21800000,1,2,1,1,0,0,0,1,0,0,1250000
"5716",29,10034,1250000,21350000,8,2,1,1,0,0,0,1,0,0,2133333.33333333
"5717",21,211,3e+05,248950000,0,0,1,0,0,1,0,0,0,1,250000
"5718",22,101,250000,208680000,1,0,1,0,0,1,0,0,0,1,2e+05
"5719",22,630,150000,258350000,0,0,1,0,0,0,1,1,0,0,150000
"5720",25,2554,1583333.33333333,64930000,1,2,1,1,0,0,0,1,0,0,1300000
"5721",22,1900,5e+06,1.17e+09,5,1,1,0,0,1,0,0,1,0,8500000
"5722",22,1900,5e+06,207630000,5,1,1,0,0,1,0,1,0,0,8500000
